province_id,name,owner,controller,core,culture,religion,capital,trade_goods,base_tax,base_production,base_manpower,is_city,hre,center_of_trade,native_size,native_ferocity,native_hostileness,source,verification_notes
3101,Garoua,CMR,CMR,CMR,gbaya,protestant,Garoua,ivory,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/3101 - Garoua.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3102,Maka,CMR,CMR,CMR,gbaya,protestant,Bertoua,ivory,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/3102 - Maka.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3103,Woleu-Ntem,GAB,GAB,GAB,fang,catholic,Oyem,grain,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/3103 - Woleu-Ntem.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3105,Kuskokwim,USA,USA,USA,aleutian,protestant,Bethel,unknown,1,1,1,yes,no,0,5,1,6,et:history/provinces/3105 - Kuskokwim.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3106,Inupiat,USA,USA,USA,inuit,protestant,Barrow,coal,1,1,1,yes,no,0,5,1,6,et:history/provinces/3106 - Inupiat.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3107,Gwichin,CAN,CAN,CAN,athabascan,protestant,Dawson,gold,1,1,1,yes,no,0,8,4.5,9,et:history/provinces/3107 - Gwichin.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3108,Siglit,CAN,CAN,CAN,inuit,protestant,Inuvik,fur,1,1,1,yes,no,0,30,4.5,9,et:history/provinces/3108 - Siglit.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3109,Kitlinermiut,CAN,CAN,CAN,inuit,protestant,Cambridge Bay,fur,1,1,1,yes,no,0,30,4.5,9,et:history/provinces/3109 - Kitlinermiut.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3110,Thebacha,CAN,CAN,CAN,chipewyan,catholic,Fort Smith,fur,1,1,1,yes,no,0,30,4.5,9,et:history/provinces/3110 - Thebacha.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3111,Aivilingmiut,CAN,CAN,CAN,inuit,protestant,Baker Lake,fur,1,1,1,yes,no,0,30,4.5,9,et:history/provinces/3111 - Aivilingmiut.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3112,Kiritimati,KIR,KIR,KIR,polynesian,protestant,Kiritimati,fish,1,1,1,yes,no,0,5,1,2,et:history/provinces/3112 - Kiritimati.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3113,Chatham Island,NZL,NZL,NZL,maori,protestant,Waitangi,fish,1,1,1,yes,no,0,5,1,2,et:history/provinces/3113 - Chatham Island.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3114,Kerguelen,FR2,FR2,FR2,cosmopolitan_french,catholic,Port-aux-Francais,fish,1,1,1,yes,no,0,0,0,0,et:history/provinces/3114 - Kerguelen.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3115,Crozet Islands,,,,,,Crozet Islands,unknown,1,1,1,no,no,0,0,0,0,et:history/provinces/3115 - Crozet Islands.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3116,Prince Edward Islands,,,,,,Prince Edward Islands,unknown,1,1,1,no,no,0,0,0,0,et:history/provinces/3116 - Prince Edward Islands.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3117,Bouvet Island,,,,,,Bouvet Island,unknown,1,1,1,no,no,0,0,0,0,et:history/provinces/3117 - Bouvet Island.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3118,Tristan da Cunha,GBR,GBR,GBR,english,protestant,Edinburgh,fish,1,1,1,yes,no,0,0,0,0,et:history/provinces/3118 - Tristan da Cunha.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3119,Barkindji,AUS,AUS,AUS,british_australian,protestant,Mildura,wool,1,1,1,yes,no,0,10,7,5,et:history/provinces/3119 - Barkindji.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3120,Biak,IDN,IDN,IDN,papuan,reformed,Biak,fish,1,1,1,yes,no,0,90,2,9,et:history/provinces/3120 - Biak.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3121,Papuan Mountains,,,,,,Papuan Mountains,unknown,1,1,1,no,no,0,0,0,0,et:history/provinces/3121 - Papuan Mountains.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3122,Kaniyang,AUS,AUS,AUS,british_australian,protestant,Bedourie,wool,1,1,1,yes,no,0,5,1,9,et:history/provinces/3122 - Kaniyang.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3123,Amsterndam Island,,,,,,Amsterndam Island,unknown,1,1,1,no,no,0,0,0,0,et:history/provinces/3123 - Amsterndam Island.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3141,Valtellina,ITA,ITA,ITA,lombard,catholic,Sondrio,cloth,2,2,1,yes,no,0,0,0,0,et:history/provinces/3141 - Valtellina.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3142,Mawhera,NZL,NZL,NZL,british_oceanian,protestant,Greymouth,coal,1,1,1,yes,no,0,10,4,9,et:history/provinces/3142 - Mawhera.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3143,Sumatran Mountains,,,,,,Sumatran Mountains,unknown,1,1,1,no,no,0,0,0,0,et:history/provinces/3143 - Sumatran Mountains.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3144,Wathaurong,AUS,AUS,AUS,british_australian,protestant,Geelong,gold,9,9,9,yes,no,0,10,1,9,et:history/provinces/3144 - Wathaurong.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3145,Jawoyn,AUS,AUS,AUS,british_australian,protestant,Katherine,gold,2,2,1,yes,no,0,30,4.5,9,et:history/provinces/3145 - Jawoyn.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3147,Szeged,HUN,HUN,HUN,hungarian,catholic,Szeged,wine,5,5,5,yes,no,0,0,0,0,et:history/provinces/3147 - Szeged.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3211,Sahra al-Hijarah,IRQ,IRQ,IRQ,bedouin_arabic,shiite,Al Salman,wool,1,1,1,yes,no,0,0,0,0,et:history/provinces/3211 - Sahra al-Hijarah.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3212,Jersey,GBR,GBR,GBR,english,anglican,Saint Helier,fish,2,2,1,yes,no,0,0,0,0,et:history/provinces/3212 - Jersey.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3213,Natuna,IDN,IDN,IDN,malayan,sunni,Ranai,fish,1,1,1,yes,no,0,5,1,5,et:history/provinces/3213 - Natuna.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3214,Pukapuka,NZL,NZL,NZL,polynesian,protestant,Pukapuka,fish,1,1,1,yes,no,0,40,2,9,et:history/provinces/3214 - Pukapuka.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3215,Tokelau,NZL,NZL,NZL,polynesian,protestant,Atafu,tropical_wood,1,1,1,yes,no,0,40,2,9,et:history/provinces/3215 - Tokelau.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3216,Niue,NZL,NZL,NZL,polynesian,protestant,Alofi,grain,1,1,1,yes,no,0,40,2,9,et:history/provinces/3216 - Niue.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3217,Pago Pago,USA,USA,USA,polynesian,protestant,Pago Pago,fish,1,1,1,yes,no,0,40,2,9,et:history/provinces/3217 - Pago Pago.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3218,Mongu,ZAM,ZAM,ZAM,bemba,protestant,Mongu,grain,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/3218 - Mongu.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3219,Huila,AGL,AGL,AGL,mbundu,catholic,Lubango,wool,1,1,1,yes,no,0,50,1,7,et:history/provinces/3219 - Huila.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3220,Cunene,AGL,AGL,AGL,herero,catholic,Ondjiva,wool,1,1,1,yes,no,0,50,1,7,et:history/provinces/3220 - Cunene.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3221,Bie,AGL,AGL,AGL,mbundu,protestant,Kuito,wool,1,1,1,yes,no,0,50,1,7,et:history/provinces/3221 - Bie.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3222,Cuando,AGL,AGL,AGL,chokwe,protestant,Rivungo,wool,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/3222 - Cuando.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3223,Caprivi,NMB,NMB,NMB,san,protestant,Katima Mulilo,grain,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/3223 - Caprivi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3224,Otjozondjupa,NMB,NMB,NMB,herero,protestant,Otjiwarongo,grain,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/3224 - Otjozondjupa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3225,Hardap,NMB,NMB,NMB,khoi,protestant,Mariental,grain,1,1,1,yes,no,0,40,2,6,et:history/provinces/3225 - Hardap.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3226,Venda,RSA,RSA,RSA,tswana,reformed,Thohoyandou,coal,2,1,2,yes,no,0,90,4.5,9,et:history/provinces/3226 - Venda.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3227,Mahalapye,BOT,BOT,BOT,tswana,protestant,Mahalapye,grain,1,1,2,yes,no,0,90,4.5,9,et:history/provinces/3227 - Mahalapye.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3228,Chobe,BOT,BOT,BOT,san,protestant,Kasane,wool,1,1,1,yes,no,0,90,2,9,et:history/provinces/3228 - Chobe.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3229,Tshuapa,DRC,DRC,DRC,mongo,protestant,Boende,tropical_wood,1,1,1,yes,no,0,90,2,9,et:history/provinces/3229 - Tshuapa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3230,Mongo,DRC,DRC,DRC,mongo,protestant,Mbandaka,naval_supplies,1,1,1,yes,no,0,90,2,9,et:history/provinces/3230 - Mongo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3231,Vakaga,CAF,CAF,CAF,maba,sunni,Birao,wool,1,1,1,yes,no,0,90,2,9,et:history/provinces/3231 - Vakaga.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3232,Mbomou,CAF,CAF,CAF,mongo,protestant,Bangassou,grain,1,1,1,yes,no,0,90,2,9,et:history/provinces/3232 - Mbomou.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3233,Uele,DRC,DRC,DRC,mongo,catholic,Dungu,grain,1,1,1,yes,no,0,90,2,9,et:history/provinces/3233 - Uele.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3234,Ituri,DRC,DRC,DRC,mongo,catholic,Bunia,grain,1,1,1,yes,no,0,90,2,9,et:history/provinces/3234 - Ituri.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3235,Salamat,CDD,CDD,CDD,maba,sunni,Am Timan,grain,2,2,1,yes,no,0,90,4.5,9,et:history/provinces/3235 - Salamat.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3236,Rif,MOR,MOR,MOR,berber,sunni,Al Hoceima,cloth,2,2,1,yes,no,0,0,0,0,et:history/provinces/3236 - Rif.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3237,Kakongo,AGL,AGL,AGL,kongolese,catholic,Cabinda,ivory,2,2,2,yes,no,0,70,2,7,et:history/provinces/3237 - Kakongo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3238,Rarotonga,NZL,NZL,NZL,polynesian,protestant,Avarua,grain,1,1,1,yes,no,0,40,2,9,et:history/provinces/3238 - Rarotonga.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3239,Iwo Jima,JAP,JAP,JAP,japanese,animism,Iwo Jima,fish,1,1,1,yes,no,0,0,0,0,et:history/provinces/3239 - Iwo Jima.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3240,Uvea,FR2,FR2,FR2,polynesian,catholic,Mata'utu,fish,1,1,1,yes,no,0,40,2,9,et:history/provinces/3240 - Uvea.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3243,Sisavan,ARM,ARM,ARM,armenian,coptic,Sisian,wool,2,2,2,yes,no,0,0,0,0,et:history/provinces/3243 - Sisavan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3244,Jaffa,ISR,ISR,ISR,israeli,jewish,Jerusalem,sugar,15,15,14,yes,no,0,0,0,0,et:history/provinces/3244 - Jaffa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3247,Takla Makan,,,,,,Takla Makan,unknown,1,1,1,no,no,0,0,0,0,et:history/provinces/3247 - Takla Makan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3248,El Djouf,,,,,,El Djouf,unknown,1,1,1,no,no,0,0,0,0,et:history/provinces/3248 - El Djouf.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3249,Balti,MDV,MDV,MDV,romanian,orthodox,Balti,grain,2,2,1,yes,no,0,0,0,0,et:history/provinces/3249 - Balti.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3250,Varna,BUL,BUL,BUL,bulgarian,orthodox,Varna,fish,3,3,2,yes,no,0,0,0,0,et:history/provinces/3250 - Varna.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3251,El Golea,ALG,ALG,ALG,tuareg,sunni,El Golea,grain,1,1,1,yes,no,0,30,4.5,9,et:history/provinces/3251 - El Golea.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3252,Reggane,ALG,ALG,ALG,tuareg,sunni,Reggane,salt,1,1,1,yes,no,0,30,4,9,et:history/provinces/3252 - Reggane.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3253,Abalessa,ALG,ALG,ALG,tuareg,sunni,Abalessa,grain,1,1,1,yes,no,0,30,4.5,9,et:history/provinces/3253 - Abalessa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3254,Montserrat,GBR,GBR,GBR,british_caribbean,catholic,Brades,sugar,2,2,1,yes,no,0,10,2,4,et:history/provinces/3254 - Montserrat.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3255,Cayman Islands,GBR,GBR,GBR,british_caribbean,protestant,George Town,naval_supplies,2,2,1,yes,no,1,15,2,6,et:history/provinces/3255 - Cayman Islands.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3259,Rio de Oro,MOR,MOR,MOR,atlas,sunni,Dakhla,grain,1,1,1,yes,no,0,40,4,9,et:history/provinces/3259 - Rio de Oro.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3260,Worodugu,IVO,IVO,IVO,kru,shamanism,Daloa,grain,1,1,1,yes,no,0,40,4,9,et:history/provinces/3260 - Worodugu.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3261,Kinshasa,DRC,DRC,DRC,kongolese,catholic,Kinshasa,copper,2,2,2,yes,no,0,70,2,7,et:history/provinces/3261 - Kinshasa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3262,Nunavik,CAN,CAN,CAN,inuit,protestant,Inukjuak,fur,1,1,1,yes,no,0,5,1,1,et:history/provinces/3262 - Nunavik.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3263,Negev,ISR,ISR,ISR,israeli,jewish,Beersheba,salt,6,6,4,yes,no,0,0,0,0,et:history/provinces/3263 - Negev.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3264,Kiteve,MZM,MZM,MZM,shona,shamanism,Chimoio,ivory,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/3264 - Kiteve.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3265,Dhlodhlo,GZI,GZI,GZI,shona,protestant,Gweru,grain,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/3265 - Dhlodhlo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3266,Nyubi,GZI,GZI,GZI,shona,protestant,Gwanda,grain,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/3266 - Nyubi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3267,Dahlak,ERT,ERT,ERT,tigray,sunni,Dahlak Kebir,gems,1,1,1,yes,no,0,0,0,0,et:history/provinces/3267 - Dahlak.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3268,Afar,ETH,ETH,ETH,afar,sunni,Semera,livestock,1,1,1,yes,no,0,0,0,0,et:history/provinces/3268 - Afar.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3269,Wala,GHA,GHA,GHA,dagomba,sunni,Wa,tropical_wood,1,1,1,yes,no,0,40,4,9,et:history/provinces/3269 - Wala.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3270,Baoule,IVO,IVO,IVO,aka,shamanism,Yamoussoukro,grain,2,2,2,yes,no,0,40,4,9,et:history/provinces/3270 - Baoule.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3271,Bete,IVO,IVO,IVO,kru,catholic,San-Pédro,fish,1,1,1,yes,no,0,60,4,9,et:history/provinces/3271 - Bete.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3272,Mende,SRA,SRA,SRA,mali,sunni,Kenema,grain,1,1,1,yes,no,0,70,4,9,et:history/provinces/3272 - Mende.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3273,Bussa,NIG,NIG,NIG,bariba,sunni,New Bussa,tropical_wood,2,2,2,yes,no,0,40,4,9,et:history/provinces/3273 - Bussa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3274,Maradi,NGR,NGR,NGR,hausa,sunni,Maradi,iron,3,3,3,yes,no,0,40,4.5,9,et:history/provinces/3274 - Maradi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3275,Golog,CHN,CHN,CHN,tangut,vajrayana,Golog,livestock,2,2,4,yes,no,0,0,0,0,et:history/provinces/3275 - Golog.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
3276,Amis,FRM,FRM,FRM,taiwanese,mahayana,Hualien,fish,9,9,10,yes,no,0,0,0,0,et:history/provinces/3276 - Amis.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4020,Comores,CMO,CMO,CMO,swahili,sunni,Moroni,fish,2,1,1,yes,no,0,30,4.5,9,et:history/provinces/4020 - Comores.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4021,Antankarana,MDG,MDG,MDG,madagasque,shamanism,Antsiranana,wool,1,2,1,yes,no,0,90,4,9,et:history/provinces/4021 - Antankarana.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4022,Boina,MDG,MDG,MDG,madagasque,shamanism,Mahajanga,wool,2,2,1,yes,no,0,90,4,9,et:history/provinces/4022 - Boina.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4023,Tsimhety,MDG,MDG,MDG,madagasque,shamanism,Toamasina,wool,1,1,1,yes,no,0,90,4,9,et:history/provinces/4023 - Tsimhety.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4024,Maroantsetra,MDG,MDG,MDG,madagasque,shamanism,Maroantsetra,tropical_wood,2,2,1,yes,no,0,90,4,9,et:history/provinces/4024 - Maroantsetra.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4025,Toamasina,MDG,MDG,MDG,madagasque,shamanism,Toamasina,fish,3,2,2,yes,no,1,90,4,9,et:history/provinces/4025 - Toamasina.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4026,Antemoro,MDG,MDG,MDG,madagasque,sunni,Manakara,wool,2,2,2,yes,no,0,90,4,9,et:history/provinces/4026 - Antemoro.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4027,Betsileo,MDG,MDG,MDG,madagasque,shamanism,Betsileo,tropical_wood,2,1,2,yes,no,0,90,4,9,et:history/provinces/4027 - Betsileo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4028,Toliara,MDG,MDG,MDG,madagasque,shamanism,Ampanihy,grain,2,2,2,yes,no,0,90,4,9,et:history/provinces/4028 - Toliara.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4029,Antanosy,MDG,MDG,MDG,madagasque,shamanism,Tolanaro,grain,2,2,1,yes,no,0,90,4,9,et:history/provinces/4029 - Antanosy.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4030,Fianarantsoa,MDG,MDG,MDG,madagasque,shamanism,Ihosy,grain,1,1,1,yes,no,0,90,4,9,et:history/provinces/4030 - Fianarantsoa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4031,Antsalova,MDG,MDG,MDG,madagasque,shamanism,Antsalova,salt,1,2,1,yes,no,0,90,4,9,et:history/provinces/4031 - Antsalova.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4032,Fiherana,MDG,MDG,MDG,madagasque,shamanism,Toliara,fish,2,1,2,yes,no,0,90,4,9,et:history/provinces/4032 - Fiherana.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4033,Al Qadirif,SUD,SUD,SUD,sudanese,sunni,Al-Qadarif,ivory,1,1,2,yes,no,0,0,0,0,et:history/provinces/4033 - Al Qadirif.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4034,Mukua,MZM,MZM,MZM,makua,catholic,Nampula,ivory,1,1,1,yes,no,0,40,4.5,9,et:history/provinces/4034 - Mukua.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4035,Ngindo,MZM,MZM,MZM,makua,sunni,Montepuez,ivory,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/4035 - Ngindo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4036,Wayao,MZM,MZM,MZM,makua,sunni,Mavago,ivory,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/4036 - Wayao.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4037,Niassa,MZM,MZM,MZM,nyasa,sunni,Lichinga,ivory,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/4037 - Niassa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4038,Chewa,MWI,MWI,MWI,nyasa,catholic,Blantyre,wool,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/4038 - Chewa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4039,Lundu,MZM,MZM,MZM,nyasa,shamanism,Ulongué,cloth,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/4039 - Lundu.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4040,Malawi,MWI,MWI,MWI,nyasa,catholic,Lilongwe,iron,3,3,4,yes,no,2,90,2,9,et:history/provinces/4040 - Malawi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4041,Kinga,TNZ,TNZ,TNZ,bena,catholic,Iringa,livestock,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/4041 - Kinga.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4042,Makonde,TNZ,TNZ,TNZ,makua,sunni,Tunduru,gold,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/4042 - Makonde.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4043,Phangwa,TNZ,TNZ,TNZ,nyasa,sunni,Songea,grain,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/4043 - Phangwa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4044,Ngonde,MWI,MWI,MWI,nyasa,protestant,Karonga,ivory,1,1,1,yes,no,0,90,2,9,et:history/provinces/4044 - Ngonde.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4045,Tumbuka,MWI,MWI,MWI,nyasa,protestant,Mzuzu,gems,2,2,2,yes,no,0,90,2,9,et:history/provinces/4045 - Tumbuka.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4046,Lala,ZAM,ZAM,ZAM,tonga,protestant,Kabwe,copper,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/4046 - Lala.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4047,Nsenga,ZAM,ZAM,ZAM,nyasa,protestant,Chipata,livestock,1,1,1,yes,no,0,90,2,9,et:history/provinces/4047 - Nsenga.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4048,Lomwe,MZM,MZM,MZM,makua,catholic,Cuamba,ivory,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/4048 - Lomwe.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4049,Ibo,MZM,MZM,MZM,swahili,sunni,Pemba,ivory,1,1,1,yes,no,0,40,4.5,9,et:history/provinces/4049 - Ibo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4050,Zambia,ZAM,ZAM,ZAM,bemba,protestant,Kasama,grain,1,1,1,yes,no,0,90,2,9,et:history/provinces/4050 - Zambia.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4051,Ewaso Ngiro,KEY,KEY,KEY,somali,protestant,Habaswein,grain,1,1,1,yes,no,0,90,2,9,et:history/provinces/4051 - Ewaso Ngiro.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4052,Dawa,KEY,KEY,KEY,somali,sunni,Mandera,livestock,1,1,1,yes,no,0,90,2,9,et:history/provinces/4052 - Dawa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4053,Turkana,KEY,KEY,KEY,masai,protestant,Lodwar,wool,1,1,1,yes,no,0,90,2,9,et:history/provinces/4053 - Turkana.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4054,Nyanza,KEY,KEY,KEY,masaba,protestant,Kisumu,grain,4,4,1,yes,no,0,90,2,9,et:history/provinces/4054 - Nyanza.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4055,Kilimanjaro,TNZ,TNZ,TNZ,masai,protestant,Moshi,grain,1,1,1,yes,no,0,60,4,9,et:history/provinces/4055 - Kilimanjaro.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4056,Tabora,TNZ,TNZ,TNZ,takama,protestant,Tabora,grain,1,1,1,yes,no,0,60,4,9,et:history/provinces/4056 - Tabora.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4057,Nyatura,TNZ,TNZ,TNZ,takama,protestant,Singida,grain,1,1,1,yes,no,0,60,4,9,et:history/provinces/4057 - Nyatura.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4058,Dodoma,TNZ,TNZ,TNZ,swahili,catholic,Dodoma,grain,1,1,1,yes,no,0,60,4,9,et:history/provinces/4058 - Dodoma.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4059,Shaga,TNZ,TNZ,TNZ,masaba,protestant,Moshi,fish,2,2,1,yes,no,0,60,4,9,et:history/provinces/4059 - Shaga.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4060,Kikuyu,KEY,KEY,KEY,masai,protestant,Nanyuki,grain,2,2,2,yes,no,0,90,2,9,et:history/provinces/4060 - Kikuyu.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4061,Mwanza,TNZ,TNZ,TNZ,takama,catholic,Mwanza,iron,2,2,2,yes,no,0,70,4,9,et:history/provinces/4061 - Mwanza.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
4062,Basoga,UGA,UGA,UGA,masaba,protestant,Mbale,fish,3,2,2,yes,no,0,90,4.5,9,et:history/provinces/4062 - Basoga.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
